name,description,publisher,datasetId,dataId,prefecture,municipality,updatedAt,lat,lon,bbox,fileUrl
入笠山登山口トイレ庭,,,,0613dc0e-5980-4cd0-b410-a59fb9738d52,,,,35.9037221722,138.208659989,,
介護予防センター「たのめの里」,,,,2b69e40a-3f0e-4a25-8ad7-79149a0c4480,,,,36.0462787786,137.970534158,,
長門小学校,,,,2f40175a-c8c0-4c67-b4ad-d3ece1bce261,,,,36.259578,138.268412,,
東山田公民館,,,,3f325ce5-c3a7-443b-a76f-908a910139ed,,,,36.0823234179,138.075824069,,
南原運動広場,,,,4467be17-0540-4336-ace9-55a865d77c61,,,,35.9353994948,138.232123363,,
落合保育園,,,,480f3c82-6ed9-4c5c-9a32-6a060d63d374,,,,35.8881834223,138.249312495,,
富ケ丘区公民館予定地,,,,5d8b97a7-560d-4633-bf1b-7d349b0a0caf,,,,35.9249847849,138.234057249,,
桜ヶ丘区公民館,,,,62b218f8-01fb-4cad-812f-63d21b7a0893,,,,35.917809,138.240808,,
新田原組会館,,,,63ff9bf9-6f4d-4031-af72-d5dcbc916869,,,,35.9222803072,138.249625812,,
東明館,,,,66d5d718-9692-4aca-982d-ec45aefbadff,,,,36.0784934026,138.089161082,,
原村中央公民館,,,,6884c71b-832a-46d5-837c-3fbb292d7cb8,,,,35.962187,138.217491,,
コミュニティ・プラザ,,,,7772a7cc-56ec-485c-a06c-3d96598dfc61,,,,35.9131909991,138.236782,,
道の駅信州蔦木宿,,,,7eca9143-147d-4b48-9caa-f4edc0073a9d,,,,35.863269,138.276911,,
原小学校体育館,,,,80fa5788-6a6f-4a55-9f15-263e2775f62d,,,,35.96317,138.217817,,
長門柔剣道場,,,,92f7c656-9257-49f6-ad80-8431a55713a7,,,,36.2581055973,138.267583,,
下諏訪総合文化センター,,,,9623fced-ae4b-4982-833d-999c9499a755,,,,36.070104,138.079646,,
八ヶ岳自然文化園,,,,9e6135b9-cdc8-4d5c-8df4-8ed8ba46f372,,,,35.971675667,138.266913663,,
下辰野南部公民館,,,,9e914403-c5c3-4425-9459-3219b262d934,,,,35.981149171,137.991790377,,
境保育園,,,,a05620b5-8e60-4a8c-96fa-c918ca596885,,,,35.8855429991,138.277398,,
下諏訪町第５保育園,,,,b47d72ca-dc38-4db9-ba9a-e2adcf31f687,,,,36.081372,138.078483,,
塚平区公民館,,,,b56e6674-27fb-430c-ae61-e32b271170e2,,,,35.9059449991,138.231819,,
長案寺（協定締結）,,,,b78f975b-5605-430c-972d-ce5e5f388334,,,,36.251371,138.268488,,
ほたる童謡公園（平出側）,,,,bcda927a-b086-47c2-a235-ce5bf8328145,,,,35.9918443691,138.00315999,,
花場区公民館,,,,cf4bb20b-c42d-4191-8e21-4ec5f8dbf447,,,,35.885966,138.225777,,
宮木中央集会所,,,,d0ca28da-81fa-48b8-9556-f690558e955d,,,,35.9835783225,137.985872946,,
小横川公民館,,,,da09e4d5-a2db-44fa-8e0b-b3519d82fd64,,,,35.9966235778,137.964184406,,
柏木農村広場,,,,dd0d4332-a440-40ed-852b-ba9f83447f96,,,,35.963984693,138.199692029,,
春宮公民館,,,,e4c4467a-07d2-4af9-8e17-aeee911b6847,,,,36.0490869089,137.963554102,,
葛窪転作研修センター,,,,046bb132-d511-4da7-be33-f8cd7076b340,,,,35.8874699991,138.300779,,
大平区グランド,,,,0aba0c19-731b-4297-8e68-b50a89b568fa,,,,35.9134564929,138.215459297,,
先能集落センター,,,,28324132-eefb-4aae-94d2-0f96f5337f95,,,,35.8868219991,138.245354,,
木之間区運動場,,,,4404cd31-7bfc-419a-9012-aa1d827cdcb1,,,,35.896975227,138.225825083,,
押野コミュニティーセンター,,,,56698776-5b5e-4f4f-a238-14b9bcd92fef,,,,36.0433939991,137.955837,,
机集落センター,,,,5d2a11f4-7beb-43a5-b23c-8baa0c662927,,,,35.8874839991,138.250879,,
協和館,,,,87860ae6-873a-4da0-bbf3-da544df5e059,,,,36.0750719355,138.08296722,,
萩倉公会所,,,,8a2023b5-4d6b-4146-afd1-d4f3b2f9feb7,,,,36.100731,138.099058,,
富士見保育園,,,,8fd67586-3702-44e5-b769-5e5612ef39ca,,,,35.9135744731,138.23239834,,
北古屋公民館,,,,bcb80292-e54e-477e-9841-d3b2baf9363c,,,,36.270699,138.267183,,
あすなろ公園,,,,be50a1f4-d76e-4f75-abab-417cc2ddfbc6,,,,36.0696536725,138.078592806,,
砥川西公園,,,,c7cf3186-ea93-45e3-923b-be3ea1836f88,,,,36.06954268,138.07619056,,
宮木南公民館,,,,cf996f4c-5ca6-4112-a84b-0e6f9db20436,,,,35.9763177655,137.985879304,,
下諏訪町老人福祉センター,,,,e690b8c8-a297-4c39-a6de-d86dc27c79c1,,,,36.080353,138.07926,,
高畑公民館,,,,edf5a3b7-e2e0-43d6-b61a-8606195094d2,,,,35.982753041,137.983359915,,
下村コミュニティーセンター,,,,f6cc8961-6a61-4e51-88bd-8f32a4aa9dda,,,,36.034485,137.947851,,
和田老人福祉センター,,,,f73340ce-89e4-456d-a49c-55b94301932c,,,,36.2089139991,138.217399,,
中川村文化センター,,,,1e332fba-a1c2-4f9b-bc89-e4654a077959,,,,35.6321394468,137.934020449,,
